encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,workload
1,1,0,1,0,0,0,0,0,0,0,deepfield.tar
0,0,0,0,0,0,1,0,1,0,0,deepfield.tar
0,0,0,0,0,0,1,0,1,0,0,deepfield.tar
1,1,0,0,0,1,0,0,0,0,0,deepfield.tar
0,1,0,0,1,0,0,0,0,0,0,deepfield.tar
0,1,0,0,1,0,0,0,0,0,0,deepfield.tar
1,0,0,0,1,0,0,0,1,0,0,deepfield.tar
0,0,0,0,0,1,0,0,0,0,0,deepfield.tar
0,0,0,0,0,1,0,0,0,0,0,deepfield.tar
1,0,0,0,1,0,0,0,1,0,0,deepfield.tar
1,0,0,0,0,0,1,1,0,0,0,deepfield.tar
1,1,0,0,1,0,0,0,0,0,0,deepfield.tar
0,0,0,0,1,0,0,0,0,0,0,deepfield.tar
1,0,0,0,0,0,1,0,0,1,0,deepfield.tar
1,1,0,0,1,0,0,0,0,1,0,uiq2-4.bin
1,0,0,0,0,0,1,0,1,0,0,uiq2-4.bin
0,0,0,0,0,0,1,0,1,0,0,uiq2-4.bin
0,0,0,0,0,0,1,0,1,0,0,uiq2-4.bin
0,0,0,1,0,0,0,1,1,1,0,uiq2-4.bin
0,0,0,1,0,0,0,1,1,1,0,uiq2-4.bin
1,1,0,0,0,0,1,0,0,0,0,uiq2-4.bin
1,1,0,0,0,0,1,0,0,0,0,uiq2-4.bin
0,1,0,0,0,1,0,0,0,0,0,uiq2-4.bin
0,0,0,0,1,0,0,0,0,1,0,uiq2-4.bin
1,0,0,0,1,0,0,0,1,0,0,uiq2-4.bin
0,0,0,0,1,0,0,0,0,1,0,uiq2-4.bin
1,0,0,0,1,0,0,0,1,0,0,uiq2-4.bin
1,1,0,0,0,1,0,0,0,0,0,uiq2-4.bin
1,1,0,1,0,0,0,0,0,0,0,uiq2-4.bin
0,1,0,0,1,0,0,0,0,0,0,uiq2-4.bin
0,0,0,0,0,1,0,0,0,0,0,uiq2-4.bin
0,0,0,0,0,1,0,0,0,0,0,uiq2-4.bin
0,1,0,0,1,0,0,0,0,0,0,uiq2-4.bin
1,1,0,0,1,0,0,0,0,0,0,uiq2-4.bin
0,0,0,0,1,0,0,0,0,1,0,artificl.tar
0,1,0,0,0,0,1,0,0,1,0,artificl.tar
1,1,0,0,0,1,0,0,0,0,0,artificl.tar
0,1,0,1,0,0,0,1,1,1,0,artificl.tar
1,1,0,1,0,0,0,0,0,0,0,artificl.tar
0,1,1,0,0,0,0,1,0,0,0,artificl.tar
1,0,0,0,0,0,1,0,0,1,0,artificl.tar
0,1,1,0,0,0,0,1,0,0,0,artificl.tar
0,1,0,1,0,0,0,1,1,1,0,artificl.tar
0,0,0,0,1,0,0,0,0,1,0,artificl.tar
0,1,0,0,0,0,1,0,0,1,0,artificl.tar
1,0,1,0,0,0,0,0,0,1,0,artificl.tar
0,0,0,0,0,0,1,0,1,0,0,artificl.tar
1,1,0,0,0,0,1,0,0,0,0,artificl.tar
1,0,0,0,0,0,1,0,1,0,0,artificl.tar
0,0,0,1,0,0,0,1,1,1,0,artificl.tar
0,1,0,0,0,1,0,0,0,0,0,artificl.tar
1,1,0,0,1,0,0,0,0,1,0,artificl.tar
1,0,0,0,1,0,0,0,1,0,0,artificl.tar
0,1,0,0,1,0,0,0,0,0,0,artificl.tar
